Customer_ID,Contract,Tenure_in_Months,Monthly_Charge,Total_Revenue,Churn_Risk_Score
14003-KAR,Month-to-Month,12,19.0,159.54,0.24998748589120315
76985-GUJ,One Year,30,80.1,3451.73,0.24962226361469864
18861-JAM,One Year,18,95.7,5400.47,0.24957964807426483
56831-CHH,One Year,35,94.45,6838.39,0.24951016008514584
92857-GUJ,Two Year,1,70.2,273.72,0.24888605407747919
31562-JHA,One Year,15,94.8,5856.22,0.2487519746217572
81349-KAR,One Year,19,102.85,7804.33,0.2483834969648258
24324-MAH,One Year,6,50.95,3132.21,0.24835586531154982
38198-KER,Month-to-Month,26,84.25,5938.02,0.2478989119855552
98404-AND,Month-to-Month,16,45.2,3438.44,0.24787842520136855
66209-MAD,Month-to-Month,29,60.85,2421.8,0.24785797222477385
46463-JAM,One Year,1,54.6,1394.31,0.2468337441760854
27065-TAM,One Year,33,83.65,6770.33,0.24679299473471142
54732-TAM,Month-to-Month,27,59.6,2816.25,0.24627283894502103
48513-TAM,One Year,12,74.4,2501.54,0.24621152469121535
94247-TAM,One Year,32,97.0,6671.54,0.24618128457842772
35642-WES,Month-to-Month,9,74.55,4194.1,0.24609770540021808
36787-AND,One Year,27,45.85,1276.4,0.24599753833567575
11899-MAH,One Year,11,103.9,6869.8,0.24569504661689148
71205-KAR,One Year,25,80.65,2633.92,0.24554179123293324
51272-RAJ,Month-to-Month,34,50.9,3171.1,0.24549258423161685
78048-HAR,Month-to-Month,30,50.3,1556.03,0.2454044549707108
78178-UTT,One Year,1,116.3,8514.03,0.24528721309759627
35069-WES,One Year,2,96.1,7893.07,0.24510208835383182
39181-WES,Month-to-Month,7,45.8,1147.0,0.24509795518883634
33181-AND,One Year,34,107.15,9613.28,0.24503418113540992
11277-UTT,One Year,23,54.8,867.93,0.24448399192325265
35126-UTT,One Year,22,70.85,7643.51,0.2440057158838931
11348-MAH,Month-to-Month,19,56.05,2867.73,0.2437888549408205
72257-UTT,Month-to-Month,31,55.35,1264.41,0.2429842454074139
32429-UTT,One Year,17,81.1,2635.84,0.24297916158917546
92694-TAM,One Year,15,116.25,8078.07,0.24254611002506285
23579-DEL,Month-to-Month,7,100.75,6912.51,0.24232555212209828
44466-MAH,One Year,31,104.55,7860.79,0.24163084620290112
84513-PUD,Two Year,32,96.9,4766.25,0.24146285031579998
85695-WES,One Year,33,76.05,3243.85,0.2414428913882684
16366-KAR,Month-to-Month,18,55.0,1165.55,0.24143907794733854
77222-UTT,Two Year,25,29.9,118.25,0.24113526308647007
34425-ASS,Two Year,21,86.45,2481.24,0.2410548193129183
73548-JHA,One Year,15,68.6,4391.18,0.24064272306344592
97739-GUJ,Two Year,11,95.8,1547.76,0.24037208602749724
99300-MAD,One Year,19,43.45,399.74,0.23959354140845998
93979-GUJ,Month-to-Month,5,55.1,2069.57,0.23948580142279924
59156-WES,One Year,25,80.35,7922.38,0.23945014740497877
92142-AND,One Year,6,67.7,4533.69,0.23934007207055297
45877-TAM,Month-to-Month,12,19.7,146.62,0.2391693286351589
14570-HAR,Two Year,21,108.8,10215.38,0.23886913057230155
64664-TEL,One Year,8,95.65,7227.57,0.23881807222387066
26363-KER,Month-to-Month,34,19.45,174.8,0.23878281217372768
99374-UTT,One Year,34,81.7,2306.48,0.238575149717512
67007-UTT,One Year,6,75.15,5753.13,0.2378112845668881
37628-UTT,One Year,32,97.65,7864.32,0.23765798676937464
31232-KER,Two Year,19,104.35,2924.96,0.2376038235646915
47381-KAR,Month-to-Month,26,72.75,3078.08,0.23737902732252755
83461-ODI,One Year,22,64.9,752.25,0.2373547766109481
91875-AND,Month-to-Month,9,48.8,1858.95,0.23729238958398918
18356-AND,One Year,6,110.55,8182.8,0.23711335284379942
28953-KAR,Two Year,32,35.8,1416.9,0.23702300986314148
31860-KAR,One Year,34,56.15,2898.95,0.23693280393631666
81782-AND,One Year,28,96.75,7039.29,0.23685735291592763
92904-KAR,One Year,26,103.2,9453.04,0.2365891635121569
56107-PUN,One Year,20,39.95,1023.75,0.23643178518069283
37167-TAM,Month-to-Month,27,49.7,2203.23,0.23642753408254602
46903-TAM,Month-to-Month,8,55.05,3044.92,0.23616993295869984
78997-WES,One Year,22,49.85,1606.09,0.23616055628760013
56062-HAR,Month-to-Month,27,79.0,2090.75,0.23609633149218348
95174-KAR,One Year,26,77.55,3694.18,0.23571845921140422
19440-BIH,One Year,10,44.1,3876.75,0.23570930731615347
44439-WES,Two Year,12,69.35,382.09,0.23569679425823817
88514-AND,Two Year,34,71.45,457.25,0.23516474387767905
57663-HAR,Month-to-Month,16,50.15,3144.05,0.23508114230767974
98687-KAR,Two Year,9,75.5,862.04,0.23507232489559063
41019-AND,Two Year,34,97.2,6833.15,0.23496634627990465
86553-BIH,Month-to-Month,6,70.3,2776.13,0.23493401785054283
33533-GUJ,Month-to-Month,5,53.4,3579.15,0.23467984045032225
11873-HAR,Month-to-Month,10,50.25,2513.6,0.23448080303719454
57878-MAH,One Year,33,84.8,7683.36,0.23441734745081427
37491-JAM,One Year,33,99.25,6583.37,0.23398509070741066
42333-UTT,One Year,4,79.95,2908.18,0.23348787525447615
79351-MAH,Month-to-Month,27,69.5,2460.45,0.23341843361195183
98142-UTT,One Year,25,64.2,2525.52,0.23321082448202005
68764-WES,Month-to-Month,31,60.2,3582.4,0.23305080002034864
89184-KER,One Year,16,74.8,2029.28,0.23281913199602144
91485-TAM,One Year,5,109.6,11355.87,0.23276175356018394
43430-WES,Month-to-Month,28,49.7,2096.12,0.23271768818235578
85186-MAD,Two Year,20,94.75,498.4,0.23209218921725883
71327-MAD,One Year,2,94.15,8694.2,0.23196250282744008
79546-KAR,One Year,35,114.35,6791.1,0.2319348737949677
68497-PUN,Month-to-Month,16,79.2,4425.31,0.23191825322051315
41120-BIH,One Year,27,43.8,976.02,0.23188548002012566
61080-RAJ,One Year,34,80.8,3651.55,0.23173197820885968
97360-WES,Month-to-Month,23,73.55,7840.34,0.23123724722413505
58681-MAH,One Year,33,90.25,8531.55,0.23119464297724798
66190-MAH,Month-to-Month,14,86.8,7102.61,0.23112313120797034
24801-WES,One Year,28,51.45,1064.41,0.2308987532459217
34799-UTT,Month-to-Month,17,50.3,1622.17,0.23082214974525964
19039-TEL,Two Year,16,94.95,2132.08,0.23038792554557716
83900-HAR,One Year,31,36.05,502.6,0.22993481256402826
92223-TEL,Two Year,26,105.35,3885.8,0.22943922549807652
71454-KAR,One Year,35,39.55,373.0,0.2293543217221569
21589-PUN,Month-to-Month,27,49.45,1574.2,0.2293135564058528
19877-DEL,One Year,27,65.6,974.81,0.22922923574559623
49319-GUJ,One Year,3,117.2,10257.51,0.22805177489481257
83116-WES,One Year,15,87.3,8439.5,0.22795074125802506
52605-MAD,One Year,29,53.8,733.17,0.22766577351831974
33495-JAM,Two Year,24,90.95,3882.64,0.2271252320104324
87692-AND,Month-to-Month,18,95.1,5500.23,0.22677016397159727
15132-GUJ,Month-to-Month,1,70.45,6565.93,0.22642744942137014
62147-TEL,One Year,13,80.2,6528.4,0.2260678643286648
27083-MAD,One Year,1,84.25,4192.85,0.22564489142622188
87313-UTT,Month-to-Month,20,59.7,2776.27,0.2255407779587669
75543-KAR,One Year,15,54.25,789.99,0.22544617807480288
14668-MAH,Month-to-Month,10,59.45,1377.81,0.2253053079120105
25621-HAR,Month-to-Month,9,61.35,5491.35,0.22457258225427482
72235-MAH,One Year,4,56.35,2577.77,0.22424771093972087
88202-ODI,Two Year,23,98.9,7585.08,0.2240002434676414
94522-JHA,One Year,25,74.75,3269.6,0.22384425565860344
34757-KAR,One Year,12,71.7,2233.35,0.22378187096222799
29628-KAR,Month-to-Month,32,45.2,3175.13,0.2237425696418822
34528-AND,One Year,2,58.2,1507.9,0.22362220152114054
26058-MAH,Month-to-Month,1,55.15,1976.73,0.22324227655319503
37288-GUJ,Month-to-Month,27,71.05,1868.12,0.22319283258661257
33177-MAD,One Year,10,101.35,7873.71,0.2229647359274938
61215-AND,One Year,22,116.6,9703.9,0.2229017660571896
94257-GUJ,Month-to-Month,31,50.55,3031.85,0.2226426092500599
67923-AND,One Year,24,64.5,3087.35,0.22260417906326818
63551-TAM,Two Year,28,104.75,9607.75,0.22256316439452348
32949-WES,One Year,7,68.75,3752.51,0.22249402965795004
66816-KAR,Two Year,27,0.0,2118.98,0.22229321293426652
45660-DEL,One Year,6,82.95,5151.54,0.22224572019664213
47666-WES,One Year,28,95.75,9440.3,0.22215923492853687
72323-KER,Two Year,31,80.35,1128.15,0.22131880463187845
22803-GUJ,One Year,7,93.5,5694.12,0.22130135418724423
63809-BIH,One Year,16,34.2,1596.6,0.22121966651593397
74826-TAM,Two Year,35,90.7,4393.16,0.22114755756014276
26401-MAH,One Year,4,79.3,2629.3,0.22094838565122282
73718-RAJ,One Year,15,115.1,7332.2,0.22082810582442566
63192-MAH,Month-to-Month,23,50.0,2169.7,0.2208199054931854
79581-KAR,Month-to-Month,12,18.85,573.6,0.22075966349881257
17494-BIH,One Year,20,90.55,6904.47,0.22053891058973865
41987-JAM,Month-to-Month,24,50.15,2949.58,0.22028487929361693
48839-RAJ,Month-to-Month,1,54.9,6970.31,0.22017030373495244
31311-PUN,Two Year,8,89.0,899.24,0.21995624172515335
49974-RAJ,Two Year,29,91.55,5439.2,0.21994361966004827
72125-AND,Month-to-Month,1,65.05,2400.71,0.21985727184862977
51133-WES,One Year,4,81.7,3081.23,0.2197936521587007
91400-WES,Month-to-Month,6,20.15,214.66,0.21970899959466295
28525-GUJ,Month-to-Month,29,80.6,7006.78,0.219605970919988
64535-TAM,One Year,11,111.25,9858.66,0.21957450575253398
45542-MAD,One Year,32,64.85,3466.34,0.21904273382682285
83363-TEL,Month-to-Month,15,60.9,2593.73,0.21903867811746267
37887-AND,One Year,5,72.1,2849.0,0.21897309446567362
98897-MAD,Two Year,22,88.45,2177.24,0.21897004702652487
12987-JAM,One Year,3,44.6,902.74,0.2182828079926783
62657-MAH,Month-to-Month,2,19.65,140.67,0.21811329772586815
58383-AND,One Year,34,81.25,6385.85,0.2180977887646947
32028-WES,One Year,20,99.65,7458.86,0.21781450368683533
99549-KAR,Two Year,14,79.55,952.2,0.21744952947252968
82508-WES,One Year,31,90.4,3036.35,0.2173596462641475
44307-BIH,One Year,7,45.1,2049.05,0.2170019679842495
42496-HAR,One Year,15,107.0,8580.15,0.216811819524628
36560-WES,One Year,4,84.9,6040.42,0.2165640421605379
23671-TAM,Month-to-Month,35,20.15,134.8,0.21635423397322848
47651-TAM,Month-to-Month,15,69.5,963.12,0.21632772315726176
34476-TAM,Two Year,21,96.85,1582.39,0.2161367887310011
43601-TAM,One Year,13,89.6,4778.95,0.2160750789622052
49699-JAM,One Year,10,59.75,1507.01,0.21607153806850343
41322-UTT,One Year,2,108.05,9806.0,0.21605387742008106
53365-HAR,Two Year,31,43.8,3832.45,0.2159464743867104
26736-TAM,Month-to-Month,9,68.35,2176.04,0.2159359665798452
44687-MAD,One Year,3,24.85,788.05,0.2155845589914311
65337-AND,Month-to-Month,8,54.95,2070.18,0.21554483830507593
21401-KAR,One Year,5,79.3,2580.72,0.21546701162330426
73008-PUD,Month-to-Month,31,66.3,2417.9,0.21546527846252425
15865-KER,One Year,30,110.0,9290.8,0.21526565146374074
75820-MAD,One Year,24,98.15,4694.91,0.21521059976908016
46061-KAR,Two Year,24,94.65,1852.65,0.21512365568942915
63592-RAJ,One Year,26,0.0,801.95,0.21508324965184158
59324-UTT,Two Year,19,75.1,1649.79,0.21499143235343468
96201-TAM,Two Year,21,89.55,5657.2,0.21480010997869872
92118-PUN,One Year,32,35.3,264.8,0.21460777738472203
84317-BIH,Two Year,28,73.3,1348.85,0.21458862870903456
62867-GUJ,One Year,13,100.15,9023.8,0.21440644110821225
43878-DEL,One Year,10,91.25,6366.42,0.21431418648827014
84234-MAH,One Year,2,84.2,4744.57,0.21408434549179697
64096-UTT,Two Year,19,101.3,4097.1,0.21401288942114055
52842-BIH,One Year,35,50.8,463.6,0.21361405162630542
96928-TEL,One Year,35,75.1,2700.24,0.21315223668315406
71264-BIH,One Year,13,50.6,1288.75,0.21314765248991627
71914-HAR,Month-to-Month,7,74.55,1979.1,0.213140214815937
61221-MAH,One Year,10,35.6,1072.6,0.21313733847833924
23240-HAR,Month-to-Month,26,53.45,1868.88,0.21310140338565686
27944-PUN,One Year,31,56.45,3985.35,0.21306817215299004
96208-TAM,Month-to-Month,6,65.0,3697.02,0.21306469894441035
86882-UTT,One Year,35,51.65,4462.7,0.21302705441996386
49023-PUD,Month-to-Month,31,20.25,522.82,0.21301735252475673
82015-UTT,Month-to-Month,23,45.0,1230.19,0.2129954858435334
17664-UTT,One Year,33,78.75,3843.89,0.21295682656432202
31572-AND,Two Year,17,98.1,2951.69,0.21294507706387025
23912-MAD,One Year,5,73.55,835.7,0.21293316605199997
52584-TAM,One Year,5,71.75,4996.55,0.21281726013376157
63983-KAR,Two Year,12,104.05,10811.61,0.21167817987300722
69846-MAH,Month-to-Month,9,50.2,3198.08,0.21167646409431978
69410-HAR,Two Year,6,74.05,617.59,0.2115268490036933
59111-UTT,Month-to-Month,34,54.9,4726.86,0.21146440588802057
75944-MAD,One Year,31,90.25,7423.95,0.21143002875132105
41150-UTT,Month-to-Month,1,19.55,342.14,0.21141485680441027
48516-KAR,Two Year,34,74.05,1036.38,0.2113915300395068
64674-PUN,Month-to-Month,3,53.8,2509.81,0.21135096467819076
48722-AND,Month-to-Month,21,66.15,3287.72,0.21130209670666752
92820-UTT,One Year,9,36.1,2031.5,0.2111478109934708
12536-KAR,One Year,35,38.1,1070.4,0.21105912849042746
98429-KAR,Month-to-Month,34,49.15,2384.16,0.21065098126044288
72864-RAJ,Two Year,13,100.8,8542.71,0.21057186235401965
73201-UTT,Two Year,28,94.8,2353.38,0.2105299891799812
33458-CHH,One Year,1,54.6,1803.7,0.21048097385748069
84442-HAR,One Year,20,55.65,2782.23,0.21041712206228405
61488-DEL,Month-to-Month,29,49.85,1857.79,0.2103973704423539
77849-WES,One Year,8,73.85,5293.04,0.21037278255980355
99849-AND,Two Year,3,74.1,526.92,0.21029488713018224
33122-KER,Month-to-Month,16,51.05,2653.34,0.2100616862938769
41252-AND,One Year,1,30.1,1611.68,0.2099090311786957
66229-KAR,One Year,10,86.35,5659.45,0.20962330245206728
19043-MAH,One Year,15,94.8,6424.26,0.20916881560330047
65366-MAH,One Year,8,85.55,8097.4,0.20900558402746042
48321-WES,One Year,3,104.9,10502.46,0.20887705893189626
15054-TAM,Two Year,9,85.7,3269.24,0.20883417891079165
32819-MAD,Two Year,35,73.55,1494.63,0.20853530492779512
74553-MAD,One Year,1,80.3,5969.38,0.2082724817616136
62817-ASS,Two Year,34,109.75,5237.25,0.20826937179846045
98183-RAJ,One Year,10,70.35,1766.73,0.2081209127054546
63307-TEL,Month-to-Month,8,51.1,3472.5,0.2078577045252253
29939-KER,One Year,10,80.1,5889.13,0.20766189530114593
94910-WES,Two Year,3,85.35,2845.78,0.2074923746640495
13361-UTT,One Year,6,55.2,969.0,0.20716647957318204
53441-TAM,Month-to-Month,30,56.7,2333.62,0.2070319489397556
17127-GUJ,One Year,2,87.15,3466.44,0.20701584395809774
91456-ASS,Two Year,35,99.75,4427.17,0.20700926588314572
14610-CHH,One Year,25,49.45,1713.9,0.20700877354603803
54736-MAD,Month-to-Month,25,70.35,4816.1,0.20664222910830934
87242-WES,One Year,11,61.0,3507.69,0.2064761148979
31593-UTT,Two Year,4,84.35,2265.4,0.20636467321648236
66515-JAM,One Year,7,20.55,305.5,0.20624503213312245
54756-TEL,One Year,28,103.9,9077.03,0.2061092031599355
34389-RAJ,Month-to-Month,5,66.8,6528.2,0.2058892981974104
73606-MAH,Month-to-Month,20,60.9,2551.62,0.20543009718782337
69918-UTT,Two Year,20,74.45,1613.67,0.20530728997711176
28452-UTT,One Year,34,65.35,2085.86,0.20515857608058014
11887-MAD,Month-to-Month,33,69.1,4634.48,0.20509294608930126
21795-ODI,One Year,13,62.1,1645.24,0.2047784409238077
64740-JHA,One Year,6,76.9,5109.36,0.2042902184210956
68697-DEL,One Year,36,60.25,1413.96,0.20425668851883136
97620-WES,One Year,3,30.4,938.65,0.2042128254564968
53598-HAR,One Year,3,25.25,947.75,0.20405280565317352
56174-CHH,One Year,9,105.1,8933.18,0.20404066127800188
39306-TAM,Two Year,19,96.6,3353.8,0.20394615361848584
14808-AND,One Year,4,74.3,7074.51,0.20392919410768787
45780-PUN,Two Year,14,80.5,3195.57,0.2039248529005506
28905-BIH,Month-to-Month,19,18.85,240.36,0.20388042638919993
99179-WES,Two Year,28,19.5,111.13,0.20383718105194912
99673-JAM,One Year,26,56.3,2780.6,0.20383409424386018
17308-HAR,Month-to-Month,12,54.75,2487.43,0.20378015144525588
32942-UTT,One Year,3,84.1,4141.83,0.20338572095949162
17065-PUN,One Year,27,86.45,6576.63,0.20332139849012038
93288-KAR,One Year,28,64.0,2803.55,0.20318596717147386
12955-MAH,Month-to-Month,36,19.85,158.18,0.20313103598943075
97164-KAR,Month-to-Month,8,50.2,2798.92,0.203063718332314
73415-UTT,Month-to-Month,1,25.05,468.86,0.20302005250564337
12296-MAD,One Year,2,45.0,1228.65,0.20223510154380325
51033-UTT,One Year,3,64.2,5148.05,0.2022045555671542
59220-KAR,Two Year,4,84.85,2797.7,0.20187124625285904
41104-MAD,One Year,18,95.65,6071.8,0.20151163813108589
43532-TEL,One Year,21,73.15,3709.85,0.2014525453779545
63402-TAM,Two Year,28,98.35,10141.32,0.20139792446283275
94418-TEL,One Year,5,78.55,2947.66,0.20119610027683765
65806-KER,Two Year,25,93.6,3055.14,0.20093728446105213
77850-MAH,Two Year,26,74.9,4155.97,0.2008540129320952
28608-MAH,One Year,2,90.1,2931.14,0.20080340571272426
28330-GUJ,Two Year,30,105.65,7909.83,0.20068896073576586
28533-JHA,Two Year,32,90.7,4195.59,0.2006851172566361
53471-RAJ,One Year,25,60.8,3727.77,0.20061251370865005
88826-UTT,One Year,4,102.45,9245.46,0.2005589986532819
99898-MAH,Month-to-Month,14,65.2,3775.63,0.20048052033321298
91678-KAR,Month-to-Month,4,52.15,4026.33,0.20027360153901175
48678-MAD,Month-to-Month,31,20.05,186.5,0.20014058995283418
35597-UTT,One Year,14,76.35,4221.67,0.20006941056204158
66073-WES,Two Year,36,85.2,1052.79,0.1997929759961806
77707-MAH,One Year,3,75.9,2212.3,0.19974932071369353
92732-WES,One Year,23,57.6,1367.75,0.19963551221665507
34266-KAR,Two Year,18,90.05,4059.7,0.19953919013338936
83438-HAR,One Year,33,47.85,1270.5,0.1993364703196049
61657-PUN,Month-to-Month,6,67.6,3441.4,0.19933327753913063
11922-PUN,Two Year,2,105.0,8063.56,0.19901919515644076
46074-DEL,One Year,31,61.35,4217.8,0.1984145471129587
71771-WES,Month-to-Month,9,76.15,2534.7,0.19839511377764013
59509-ODI,One Year,20,40.4,422.6,0.19831896443902453
36228-TAM,One Year,31,0.0,2241.75,0.19827716967106745
29668-KAR,One Year,1,56.15,995.07,0.19808705662794185
27607-KAR,Month-to-Month,8,66.3,1750.06,0.19797014203835395
76835-HAR,One Year,27,30.25,368.85,0.1975818731095934
98329-TEL,One Year,7,80.85,2276.59,0.19749990701329176
21967-WES,One Year,33,93.55,6276.05,0.19748023680991955
11301-WES,One Year,5,51.55,1936.82,0.1974687776680145
31978-WES,Two Year,25,89.95,7902.78,0.19729415746143786
21268-GUJ,Month-to-Month,26,19.05,439.17,0.1970664534308072
43066-TAM,One Year,10,65.65,5488.89,0.1970256690591855
33781-WES,Two Year,16,70.2,1103.32,0.19700213640612946
38311-PUN,One Year,1,70.2,3458.71,0.19699456890907058
96884-TAM,One Year,11,88.8,8403.59,0.19682185598408952
84517-MAD,One Year,15,75.85,1445.45,0.1967246159728752
21960-HAR,One Year,16,62.05,2511.55,0.19649936182121847
73614-MAH,Month-to-Month,17,18.95,362.81,0.19633844226760186
68230-GUJ,Two Year,16,89.2,4684.8,0.19632535001393348
54350-UTT,Two Year,23,84.95,1971.49,0.19609941368632453
68968-HAR,One Year,29,93.15,7512.43,0.19597810461907217
42360-BIH,Two Year,24,89.45,4203.93,0.19590939861732337
88027-AND,One Year,4,45.55,3027.25,0.19582470007041852
28551-UTT,Two Year,8,104.1,4379.0,0.19572183763084036
49569-PUN,Month-to-Month,4,18.8,468.87,0.19565924072037505
35675-KAR,One Year,20,76.4,5580.96,0.19565682912266594
92576-UTT,One Year,11,53.75,2367.15,0.19557792172408928
63295-KER,Two Year,6,104.45,6720.89,0.19554105951115577
94667-AND,One Year,32,60.15,3077.0,0.19541980558914276
23279-TAM,One Year,34,80.75,4561.85,0.19530980192887304
19526-PUN,Two Year,29,84.85,4024.43,0.19530006122458546
16805-UTT,Two Year,8,108.1,5543.13,0.19519993293303006
59246-MAH,One Year,20,92.05,7222.15,0.1950937698384414
29994-UTT,One Year,30,110.6,10139.93,0.1950900515032469
95476-GUJ,One Year,32,44.45,2773.9,0.19488814684691774
58154-PUD,Two Year,1,54.3,2390.45,0.19486779335743792
24305-BIH,Two Year,25,75.4,8515.77,0.1946022951468947
83099-HAR,Two Year,35,94.75,5391.66,0.19457020057638236
76622-RAJ,One Year,7,51.05,3755.15,0.19448305592884382
38153-MAH,Two Year,27,104.3,7600.7,0.1944533703680361
58325-MAD,One Year,35,61.5,4846.48,0.1944477173234335
43792-AND,Two Year,27,80.25,631.1,0.19441960611497835
75041-TEL,One Year,16,84.8,5830.79,0.19420261553412804
82035-TAM,One Year,34,58.2,639.41,0.19406898345747223
95493-UTT,One Year,26,58.85,1965.57,0.19340168052673068
11987-PUN,One Year,6,69.45,609.42,0.1933657623129269
91005-TEL,One Year,18,30.75,1489.3,0.19329726493152424
56582-KAR,Month-to-Month,31,20.35,293.66,0.19287210350211875
38672-JAM,One Year,9,69.65,4158.15,0.1927594687006773
18470-MAD,One Year,24,86.8,2413.29,0.19258448697219138
85280-ODI,Two Year,4,104.75,7352.67,0.19242738039390364
82555-KER,One Year,9,69.0,3889.63,0.1924178219705088
59510-UTT,Two Year,23,113.6,7002.75,0.1923561275177529
37098-TAM,One Year,26,44.6,1270.55,0.19231853848244246
93098-UTT,One Year,20,61.1,3613.36,0.19220531081065587
66722-HAR,One Year,32,83.7,3832.66,0.19216540418820752
93155-PUN,Month-to-Month,9,60.45,2009.79,0.19203989687345008
42672-UTT,One Year,27,58.95,4442.34,0.19194990191853054
44871-KER,One Year,3,61.05,1540.2,0.1919318086978736
67668-JHA,One Year,30,54.75,2428.45,0.19188741740709753
15367-KAR,Month-to-Month,30,19.7,346.1,0.19183776298060573
12511-DEL,One Year,18,78.4,2721.28,0.19173318376586995
74134-UTT,One Year,14,55.85,1194.44,0.1915140414484593
64233-GUJ,Two Year,10,48.2,414.06,0.19133829785299258
78524-TAM,Two Year,23,79.3,2639.44,0.19132618490366962
37974-ASS,One Year,5,90.1,5317.95,0.19131434418510979
78913-JAM,Month-to-Month,17,49.9,2569.73,0.1909271851915142
25871-GUJ,One Year,23,36.25,1151.05,0.19080308843620847
13579-MAD,One Year,9,59.3,2473.18,0.19056697678702184
57297-KAR,One Year,13,73.75,2562.29,0.19050205557119512
29602-PUN,Two Year,2,97.85,7025.62,0.19048670598881406
56667-PUN,Two Year,22,101.15,6670.4,0.190485170396596
